"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MET",-0.689945343915342,7.82264479166667,-1.79229757177618,0.0791652240634515,0.245738704564494,-4.78294412290347
"THBD",-0.65428925925926,6.22977229166667,-1.79151870575439,0.0792916886728102,0.245738704564494,-4.78423628776578
"HLA-DMB",-0.44377947089947,9.479255,-1.78926843843087,0.0796580162234487,0.24585807476373,-4.78796679621054
"SERPINH1",0.344551957671957,7.77305666666667,1.77976747901722,0.08122036588205,0.249652763981711,-4.80367229355852
"CRABP2",0.410276613756611,6.79756583333333,1.77721391890396,0.0816446194432028,0.2499325084996,-4.80788094815303
"RAD51",0.300571534391533,5.83261291666667,1.76965468751831,0.0829113963380632,0.252778647372144,-4.82030864402284
"ID4",0.387690476190484,9.99224541666667,1.76018465118083,0.0845215007213378,0.256644232959528,-4.83581215686139
"ITGA2",-0.319891534391536,8.15823625,-1.74872182496096,0.0865052053138528,0.261608483812055,-4.85448024260018
"HLA-DPA1",-0.466623227513232,10.9883739583333,-1.72323314829296,0.0910552073446873,0.274262672724962,-4.89560514129849
"GZMH",-0.415564814814815,5.13683145833333,-1.71465776044063,0.0926298973617733,0.277298170052009,-4.90932126058528
"MAGEA12",-0.431485555555553,4.12761270833333,-1.71340278629825,0.0928622258202576,0.277298170052009,-4.91132348381451
"ITGA1",0.413277513227517,7.70992479166667,1.71173250859812,0.093172185137475,0.277298170052009,-4.91398628251714
"PCK2",-0.238812645502647,7.42106645833333,-1.70858935815449,0.0937577900384372,0.277378641337947,-4.91899093850916
"MAML2",0.256751269841268,7.971896875,1.70762056212693,0.0939388998664515,0.277378641337947,-4.92053185421186
"NKG7",-0.496230158730161,6.68446625,-1.70560459320155,0.0943166981459902,0.277402053370559,-4.92373586649092
"CD276",0.262948306878304,9.98944270833333,1.69089126022945,0.0971121740087114,0.284508322291147,-4.947018381776
"C1QB",-0.448216666666667,11.8288114583333,-1.68785876905798,0.097696738792165,0.285107214374022,-4.95179477540867
"SHC2",0.330135608465604,7.876759375,1.68065073396637,0.0990978441008203,0.286304798176107,-4.96311738339187
"SNAI1",-0.28835529100529,6.29319395833333,-1.67936653542414,0.0993491938717358,0.286304798176107,-4.96513012257665
"C1QA",-0.471615079365082,10.9080860416667,-1.67793476842226,0.0996300441192353,0.286304798176107,-4.96737253463518
"CD69",-0.452046402116403,6.65568104166667,-1.67723086819623,0.0997683577150785,0.286304798176107,-4.96847434897395
"IL15",-0.390492222222219,5.36371479166667,-1.67597354428652,0.100015809496187,0.286304798176107,-4.97044141361493
"NFAM1",-0.363597989417987,6.50747708333333,-1.67229183235391,0.100743302243113,0.28729078586439,-4.97619384878702
"CD96",-0.416886243386243,5.14361958333333,-1.66469796155514,0.102257546630287,0.288601445280442,-4.9880232018454
"PC",-0.221048624338625,8.69982395833333,-1.66145462581829,0.102909941917822,0.288601445280442,-4.99306089032543
"IRF1",-0.319200529100527,8.57338541666667,-1.66039229585714,0.103124369092702,0.288601445280442,-4.99470904302504
"ROBO4",0.279739365079364,5.96751291666667,1.6569751791887,0.103816584192901,0.288601445280442,-5.00000415698633
"HMGB1",0.206707142857141,7.63100229166667,1.65686388076935,0.10383919404885,0.288601445280442,-5.00017645979312
"ADGRE1",-0.359469206349207,5.64441333333333,-1.65525525318416,0.104166431125188,0.288601445280442,-5.00266564810542
"UBA7",0.343341058201059,7.98429125,1.65508390552976,0.104201337422297,0.288601445280442,-5.00293066413564
"TNFRSF1B",-0.455173174603178,8.00823604166667,-1.6546914540566,0.104281322228,0.288601445280442,-5.00353755967843
"IRF3",0.190384126984123,8.44523583333333,1.64397317806879,0.106485286836909,0.293617518851771,-5.02006285729602
"IFNAR1",-0.176702962962967,9.15995791666667,-1.63955585127822,0.107404610909282,0.294455579151465,-5.0268455136522
"LY9",-0.371224021164024,5.27709125,-1.63604340402873,0.108140227257917,0.294455579151465,-5.03222711196456
"LRRC32",0.305856719576719,7.03005583333333,1.63602663434027,0.108143749186006,0.294455579151465,-5.03225278089399
"HLA-DPB1",-0.418129735449735,10.8638825,-1.6339876843711,0.108572661929888,0.294455579151465,-5.03537199483146
"ATM",-0.161294920634921,9.55029208333333,-1.63179270568059,0.109035945714689,0.294455579151465,-5.03872601322595
"CSF2",-0.337702169312171,4.42923729166667,-1.63127774969403,0.109144868005477,0.294455579151465,-5.03951230293577
"HLA-E",-0.314491640211642,11.5624508333333,-1.62457695851351,0.110570301527374,0.296778463993925,-5.04972352516558
"TNFRSF18",-0.295136560846561,4.41722854166667,-1.62351639678297,0.110797293224399,0.296778463993925,-5.05133624618258
"PVRIG",0.258933015873016,6.37548125,1.61956794807108,0.11164571345658,0.29798677968838,-5.05733207372746
"S100A12",-0.451736719576719,5.56777333333333,-1.61542518323481,0.112541556994282,0.299312651580537,-5.0636089026726
"CD7",-0.336661851851851,4.15794770833333,-1.60707492776602,0.114364983768336,0.303087412813611,-5.07621678331982
"RIPK1",0.154508624338623,8.12761729166667,1.59352591419082,0.117374558526937,0.308948733711272,-5.09654924056246
"CD209",-0.532504867724869,6.08792125,-1.5934102712526,0.117400518810283,0.308948733711272,-5.09672211497796
"MMP9",0.721517460317463,6.93601166666667,1.58678176962882,0.118896305387661,0.311791010631979,-5.10661217638603
"MMRN2",0.297258677248673,6.76124895833333,1.57601741856898,0.12135814403558,0.317138007061621,-5.12259400123827
"SIGLEC8",-0.409298518518517,5.73409958333333,-1.57387421529225,0.12185317150682,0.317325967465677,-5.12576430621377
"HCK",-0.34829164021164,8.81538833333333,-1.5699253357163,0.122769524426621,0.318606032249016,-5.13159544160128
"DAB2",-0.386594074074074,9.0051775,-1.55203014379638,0.126991895863272,0.327992717593345,-5.15785460639986
"GLS",0.322935132275129,7.58837291666667,1.55090518254459,0.127261174426218,0.327992717593345,-5.15949626674234
"BRD3",0.127876349206346,9.26750520833333,1.54787291495862,0.127989279231213,0.328739587066472,-5.16391590220193
"HDC",-0.395808042328043,5.5240675,-1.54214597191971,0.129373527588056,0.331160906795364,-5.17224176016347
"EIF2AK2",0.210250000000002,9.56110229166667,1.53858351991883,0.130240627577525,0.332246498922258,-5.17740676766723
"PF4",-0.34767015873016,4.67783458333333,-1.53227567709341,0.131787347047004,0.333481503613163,-5.18652561093465
"RAD51C",0.174676084656085,6.97813625,1.53196174523471,0.131864706482904,0.333481503613163,-5.18697855473208
"SLC1A5",-0.329128306878307,8.31044104166667,-1.53117524707506,0.132058675430812,0.333481503613163,-5.18811295196651
"IL16",-0.318713756613757,7.64395875,-1.51759826914876,0.135443106346286,0.340880301207095,-5.20761220454726
"LILRA3",-0.380427354497355,4.847894375,-1.51022833520564,0.137308967875749,0.344420487982648,-5.21813082464183
"MX1",0.524789470899469,9.19244645833333,1.48841817881328,0.14295050693685,0.357376267342126,-5.2489858913598
"HNF1A",-0.405215238095239,4.15353833333333,-1.47696176281032,0.145986473213046,0.363322904838553,-5.26502943736516
"CD44",-0.286582169312171,11.5022689583333,-1.47579677876126,0.146298023014991,0.363322904838553,-5.26665453964175
"FADD",0.176751322751325,6.95448166666667,1.47353201204971,0.14690518568318,0.363626697235594,-5.26981043908865
"NBN",0.125839100529102,9.297756875,1.46713474388706,0.148630961084836,0.366688226360616,-5.27870095553135
"TLR9",-0.297971111111113,5.12469458333333,-1.43870183870525,0.156494882112245,0.384823480603881,-5.3177866275743
"TNFRSF9",-0.285784021164021,4.86373458333333,-1.43656660685887,0.15709832837197,0.385044922480319,-5.32069354377639
"TYMP",-0.393010582010582,9.30510583333333,-1.43188811116141,0.158426888390102,0.387036372288522,-5.32704901819107
"BBS1",0.172836719576718,7.80690208333333,1.42378299042743,0.160749236740536,0.390836989827829,-5.33801429853228
"CXCR6",-0.375691164021166,5.43988895833333,-1.42282718736145,0.161024839809065,0.390836989827829,-5.33930361788007
"SAMD9",0.269089153439149,8.516903125,1.40972537751147,0.164839879641901,0.398806160423954,-5.35689686231947
"NCR1",-0.312207142857144,5.299240625,-1.39569590066113,0.169002389583519,0.407562032757682,-5.37556958738742
"RELB",-0.233531058201057,7.223416875,-1.39368987289525,0.169604155537471,0.407702296965075,-5.37822546837771
"GLI1",0.41998365079365,5.300219375,1.38612188857199,0.171889300864297,0.411776718493956,-5.38821337000017
"PLOD2",-0.297233227513232,9.06648916666667,-1.38445041758998,0.172397186142803,0.411776718493956,-5.39041253775942
"CXCL1",-0.5227564021164,6.56088666666667,-1.375656065799,0.175088465107875,0.416435660946374,-5.40194295903253
"RPTOR",0.132285978835981,8.15627895833333,1.37445593483924,0.175458225145405,0.416435660946374,-5.40351120521189
"LOXL2",0.248346719576721,6.78706979166667,1.37060853684445,0.176647654238783,0.417541554247957,-5.40853018076618
"ENO1",-0.202422751322743,12.58635625,-1.36935146494406,0.177037619001134,0.417541554247957,-5.41016722565468
"CD80",-0.271372380952379,6.06494875,-1.35923575937568,0.180199768910907,0.423667168285831,-5.42328998451488
"CCL5",-0.424163756613757,7.89186645833333,-1.35658513794885,0.181035455307819,0.424301848377701,-5.4267136488058
"C5",0.175125873015873,6.98492354166667,1.35462086121609,0.181656661422615,0.424431451921998,-5.42924680499551
"CCL22",-0.327049365079364,4.87744854166667,-1.34861049868682,0.183567572218595,0.427043864066438,-5.43697671522074
"CD274",-0.242296613756616,6.52810625,-1.34456185064867,0.184863406415863,0.427043864066438,-5.44216570472361
"BAD",0.168532539682536,8.18235145833333,1.34450210856165,0.184882579902573,0.427043864066438,-5.44224216542202
"IL12RB2",-0.352344391534391,5.38279770833333,-1.34245076561345,0.185541853256632,0.427043864066438,-5.4448656573532
"PRKCA",0.158796084656085,9.68877708333333,1.34220259583201,0.185621732914212,0.427043864066438,-5.44518279324692
"MTOR",0.11891544973545,8.36175375,1.33744554596641,0.187157977410865,0.429261416079965,-5.45125130375473
"CD38",0.219372222222224,7.37832354166667,1.33449494331972,0.188115696350766,0.430142598363032,-5.45500530056228
"HRAS",0.166104550264548,8.52743333333333,1.3313822910149,0.189130047506327,0.431147524710473,-5.45895712425849
"DTX4",-0.255721216931216,7.434430625,-1.32860820810306,0.190037562067351,0.431903550153071,-5.46247187518273
"IRF7",0.262650582010582,8.06989666666667,1.325014163092,0.191218229099248,0.433219818243466,-5.46701538316652
"IFI6",0.429328253968251,11.4898533333333,1.32333431732021,0.191771972875774,0.433219818243466,-5.4691350816579
"GZMA",-0.493880317460319,5.15192041666667,-1.32054815390126,0.192693080735726,0.433993425080463,-5.47264526437047
"CASP3",0.161133121693119,8.462135,1.31272549285986,0.195297162836743,0.437353033099082,-5.48246394839111
"CCL13",-0.382929576719575,4.69419020833333,-1.31256453617959,0.195351021450923,0.437353033099082,-5.48266540458882
"RORC",-0.317379100529102,4.12262854166667,-1.30586307634464,0.197603405368236,0.441079029839813,-5.49103265215865
"CSF3R",-0.306481216931219,8.050178125,-1.30327436601142,0.198478703727411,0.441718183369609,-5.4942541580509
"SIGLEC5",-0.275257724867723,5.802395625,-1.2909578924826,0.202683206146207,0.446404789220613,-5.5094996860504
"TNFRSF8",-0.34233962962963,4.10090729166667,-1.29068268393515,0.202777912655961,0.446404789220613,-5.50983880130874
"FGF13",-0.431743121693121,6.001716875,-1.2902392313779,0.2029305862337,0.446404789220613,-5.51038508690913
"STAT1",0.237114920634918,10.4210333333333,1.29013821241095,0.202965377498972,0.446404789220613,-5.51050950685605
"PTGER4",-0.33230841269841,6.85882604166667,-1.28774187644899,0.203791996502652,0.446790779789953,-5.51345828668451
"ITGAL",-0.281362592592593,7.08426020833333,-1.28617944662802,0.204332316623939,0.446790779789953,-5.5153781583486
"MAGEA4",-0.245640529100529,4.63062291666667,-1.2826699552798,0.205549883820732,0.447097819621385,-5.51968259280356
"CD45RB",-0.277572857142857,6.58680145833333,-1.28233896162858,0.205664997025837,0.447097819621385,-5.52008799383757
"MAP3K7",-0.0906056084656086,9.75058958333333,-1.27514303610842,0.208179544406357,0.451256237875051,-5.52887740046428
"KLRD1",-0.255668359788361,5.06698416666667,-1.27212041182313,0.209242595017953,0.452253447445143,-5.53255557428786
"PIK3R1",0.158754338624338,9.54070645833333,1.26335574480414,0.21234800890038,0.457029142017052,-5.54317496959885
"TNFSF18",-0.302824232804235,6.12310041666667,-1.26226565749015,0.212736624652874,0.457029142017052,-5.54449093179147
"CD5",-0.266508941798942,5.15513395833333,-1.25909126101267,0.213871309664011,0.457029142017052,-5.54831703208115
"HDAC4",0.124099365079363,7.73478875,1.25904008721547,0.213889638463981,0.457029142017052,-5.54837863799344
"SFRP1",-0.282282169312169,6.59918104166667,-1.2546519381301,0.215465677151955,0.457584862717099,-5.55365261890766
"CEACAM3",-0.322006984126983,5.13178583333333,-1.25216355925316,0.216363219681025,0.457584862717099,-5.55663566127422
"PROM1",0.297778359788362,7.17156270833333,1.25064792037871,0.216911258198407,0.457584862717099,-5.55844987414421
"FCN1",-0.419853227513229,5.40168208333333,-1.24921596927539,0.217429980880142,0.457584862717099,-5.56016202148377
"IFI35",0.255364285714284,8.83660479166667,1.24831840390189,0.217755591230404,0.457584862717099,-5.56123428019699
"CCL2",-0.464215449735448,11.3486583333333,-1.24763853028471,0.218002469722995,0.457584862717099,-5.56204599694501
"TAP1",0.208690000000001,9.13144479166667,1.246488602798,0.218420507803629,0.457584862717099,-5.56341797833713
"TIE1",0.22318433862434,6.66601833333333,1.23536664003907,0.22249438319673,0.46482113481211,-5.5766263794919
"PIK3CG",-0.194363544973548,7.403148125,-1.22833052544917,0.225100436036256,0.46868769048667,-5.58492506034724
"NFATC2",-0.220654656084657,8.023579375,-1.22700200388443,0.22559500835425,0.46868769048667,-5.5864869769361
"TBX21",-0.283556137566137,4.57730729166667,-1.22300376551752,0.227088265377708,0.470486737660998,-5.59117804591476
"RBL2",-0.100706507936508,9.46828354166667,-1.21837508232108,0.228826034299525,0.471360257395242,-5.59659083317103
"FYN",0.130240211640212,10.8565791666667,1.2153827168672,0.229954652188563,0.471360257395242,-5.60007983843832
"HERC6",0.312198412698409,7.89889541666667,1.21462518696934,0.230241012527087,0.471360257395242,-5.60096181496586
"BID",0.137390000000001,7.28603854166667,1.21382682748834,0.230543089859003,0.471360257395242,-5.60189076877112
"HMGA1",-0.191241164021166,8.97044541666667,-1.21341051689548,0.230700725469903,0.471360257395242,-5.60237495085959
"CCR4",-0.375733597883598,5.43652604166667,-1.21020009641967,0.231918999991745,0.471360257395242,-5.60610352046266
"CD2",-0.23300513227513,5.75905270833333,-1.20774021687866,0.232855642482819,0.471360257395242,-5.60895412521331
"PGPEP1",0.147042433862431,7.87736375,1.20704896121173,0.233119347238346,0.471360257395242,-5.60975419682242
"IL24",-0.317953174603174,4.47488895833333,-1.20692618553137,0.233166207324846,0.471360257395242,-5.60989625449119
"CXCL11",0.459974338624336,5.75950604166667,1.20498833552372,0.233906742981529,0.471586175365985,-5.61213664318338
"TGFB3",0.227494497354499,8.19182375,1.19728607985539,0.236867082876198,0.475518696833525,-5.62100786295049
"PDCD1",-0.264760846560847,5.00322583333333,-1.19652770677337,0.237160030555157,0.475518696833525,-5.62187843565848
"ADAM12",0.276235608465608,8.16466395833333,1.19354761020153,0.238313750198865,0.475518696833525,-5.62529439624622
"TCL1A",-0.288006613756615,3.509374375,-1.19334232847602,0.238393373345874,0.475518696833525,-5.62552940657896
"CXorf36",0.236649841269841,6.77256125,1.17930457077256,0.243884211014789,0.483369388574253,-5.64150964380704
"ESR1",-0.245307460317462,5.39094645833333,-1.17860813553533,0.244158984213087,0.483369388574253,-5.64229780308211
"MMP7",-0.423627460317461,6.42941145833333,-1.17834549705197,0.244262664359522,0.483369388574253,-5.64259491826416
"COL5A1",0.422741798941793,8.7994775,1.16341096951627,0.250210761590978,0.49267635226096,-5.65938700733955
"IL2RG",-0.306780846560846,6.17665625,-1.16272523860855,0.250486355031366,0.49267635226096,-5.66015316958777
"PSMB8",0.155635449735453,8.71450208333333,1.16160638326384,0.250936488751582,0.49267635226096,-5.66140234181479
"COL17A1",-0.203421322751323,4.08974979166667,-1.15416330919832,0.253945767748889,0.497282835017406,-5.66968338463841
"VCAN",0.251383333333337,10.9052464583333,1.14997314981024,0.255651217534337,0.499318784246752,-5.67432312914846
"PECAM1",-0.191794603174605,9.59644791666667,-1.14826948234409,0.256346972563495,0.499377219279535,-5.67620502503926
"MFGE8",0.166073597883596,9.535996875,1.14550019672673,0.257480801166682,0.500286530764279,-5.6792583815544
"CCL8",-0.334565132275132,6.74318520833333,-1.14042007243361,0.259570067123299,0.503042765742827,-5.6848414666361
"BAX",0.116116666666672,9.79373229166667,1.13661615746035,0.261142375700972,0.504216345317007,-5.68900659696806
"MYCT1",0.18941857142857,5.956919375,1.13455639314738,0.261996584286527,0.504216345317007,-5.69125644973149
"EGF",-0.201948624338623,6.29291770833333,-1.13408465439548,0.262192499564844,0.504216345317007,-5.69177117918964
"NFKB1",-0.113440740740742,8.53593958333333,-1.12907983616226,0.264277446705053,0.505878246656431,-5.69721959907414
"FOSL1",-0.274277195767199,7.63054479166667,-1.12866988019498,0.264448749918831,0.505878246656431,-5.69766487885069
"IFNG",-0.208612169312168,4.40465375,-1.12716034320205,0.26508020124797,0.505878246656431,-5.69930316274097
"PKM",-0.158869841269837,12.94985,-1.12285514487211,0.266886976821784,0.507261340349944,-5.70396412068105
"SELP",0.345296878306879,3.98726520833333,1.12221198974925,0.26715763925097,0.507261340349944,-5.70465896976314
"NF1",0.11120984126984,8.78851458333333,1.11276329103794,0.271156413452223,0.509158238486804,-5.71482354676752
"RUNX3",-0.263368095238097,5.81872354166667,-1.11268870013399,0.271188148215816,0.509158238486804,-5.71490346433166
"BNIP3",-0.194704285714286,8.05869979166667,-1.11261753188977,0.271218429249915,0.509158238486804,-5.7149797100745
"TLR7",-0.227413544973545,6.8929875,-1.11225818906022,0.271371360752371,0.509158238486804,-5.71536461947277
"MAPK10",-0.236156084656086,8.23279458333333,-1.11183613147325,0.271551060526295,0.509158238486804,-5.71581655484039
"OASL",-0.235609100529103,6.81920416666667,-1.10657765522347,0.273797007874002,0.511673478552035,-5.72143361800702
"IFITM2",-0.277946137566143,9.76977291666667,-1.10550445652048,0.274256984503891,0.511673478552035,-5.72257689101811
"IRF4",-0.304776031746033,5.42745395833333,-1.09866601874612,0.277200737470169,0.515704752789833,-5.7298370709176
"CD3D",-0.395052592592593,5.57312958333333,-1.09729643613935,0.277792960169457,0.515704752789833,-5.73128596944646
"LDHA",-0.211597354497357,11.4007479166667,-1.09302420855712,0.279646019583801,0.517862999229261,-5.73579456526204
"TGFB2",0.244858518518518,9.29984625,1.08952852226707,0.281168684520222,0.519400279286125,-5.73947120574256
"CTSW",-0.276543703703703,5.44848416666667,-1.08299882520543,0.284028425228789,0.522437522036998,-5.74630887765648
"CD3E",-0.303003439153437,5.904574375,-1.08116537108961,0.284835038991703,0.522437522036998,-5.74822176823926
"HLA-DRB5",-1.15750379365079,4.96761235416667,-1.08095917206867,0.284925854413666,0.522437522036998,-5.74843670792525
"C2",-0.280899576719575,7.56484208333333,-1.0781551243434,0.286162833288799,0.522437522036998,-5.75135574058514
"PSMB5",0.10352756613757,9.66816520833333,1.07648733415333,0.286900333485781,0.522437522036998,-5.75308849503644
"SLC7A5",0.161989682539684,8.73797395833333,1.07627946678701,0.286992345438991,0.522437522036998,-5.75330428015327
"LILRB4",-0.241898624338624,8.87059583333333,-1.07185637949658,0.288955079443022,0.524736827075706,-5.75788642956904
"CCL21",-0.298712433862435,4.432701875,-1.06885561613439,0.290291955193454,0.525891223176547,-5.76098486260269
"PIK3CA",-0.0964819576719602,8.62388604166667,-1.05842692407922,0.294971380639197,0.533080808384091,-5.77168854363065
"LIF",-0.362988677248676,7.59987791666667,-1.05570207492229,0.296202573457888,0.534019062724558,-5.77446873828611
"CD27",-0.297129417989419,5.36203041666667,-1.05128877941429,0.298204179989168,0.536338453217929,-5.77895715610153
"CCND1",0.177152116402114,9.06510520833333,1.04779149133051,0.299796937243171,0.537913164909995,-5.78250121892258
"RIPK3",-0.226354391534391,4.90416708333333,-1.04059116499669,0.303094535103967,0.541867776704137,-5.78976230966568
"STAT3",-0.125636613756614,10.6253008333333,-1.03982700991721,0.303445954954317,0.541867776704137,-5.79053010426792
"FSTL3",-0.257412539682539,6.29799354166667,-1.03514480391306,0.305605299975495,0.54437810599697,-5.79522283335784
"MAGEA1",-0.205051746031745,4.97328458333333,-1.03118662714098,0.307438907825396,0.54437810599697,-5.79917410465235
"PNOC",-0.401559153439156,4.8327425,-1.03041582674837,0.307796848905377,0.54437810599697,-5.79994187549511
"B2M",-0.180802645502641,14.3722604166667,-1.028752664966,0.308570148792722,0.54437810599697,-5.8015966288231
"MSH2",0.120653703703701,8.448544375,1.02865657842231,0.308614865385937,0.54437810599697,-5.80169215141981
"AXIN1",0.100798201058202,7.24395375,1.02587704436105,0.309910311469447,0.54437810599697,-5.80445167544769
"CD40LG",-0.271781904761904,4.28411791666667,-1.02455218543414,0.310529083473009,0.54437810599697,-5.80576448136592
"PDCD1LG2",-0.222331693121691,6.327789375,-1.0231346356819,0.311192076327175,0.54437810599697,-5.80716733623358
"BCL6B",0.203050634920631,5.754913125,1.02216174939937,0.311647654875788,0.54437810599697,-5.8081290610349
"EIF5AL1",-0.294073544973548,5.85314125,-1.02067252657912,0.312345898231491,0.54437810599697,-5.80959950171167
"IFNGR2",-0.123281058201057,9.89084916666667,-1.01962868349792,0.312835951579592,0.54437810599697,-5.81062895587924
"PTCD2",-0.114324761904764,7.04810708333333,-1.0160542445104,0.314517994889548,0.546038185572131,-5.814146479687
"COL6A3",0.537244761904764,8.24175875,1.01443093322639,0.315283904771946,0.546103761152331,-5.81574003563118
"GIMAP4",-0.183142592592594,9.27727229166667,-1.01275185515092,0.316077453836233,0.546216798104089,-5.81738576741582
"CX3CR1",0.293306031746031,8.95250083333333,1.00369738186257,0.320379958322903,0.552379238487763,-5.82621537433107
"HIF1A",0.153856190476192,11.1625345833333,1.00067156891266,0.321826518323722,0.553600662254108,-5.82914908998721
"CD40",-0.197494444444442,6.96061270833333,-0.993388898359739,0.325326152732939,0.557285546753345,-5.83617525239197
"CD247",-0.262681269841269,3.93175083333333,-0.993122274187873,0.325454759303954,0.557285546753345,-5.83643155097765
"PMS2",0.0956074074074067,8.43925916666667,0.988268069705862,0.327802148563257,0.559768198253053,-5.84108621798768
"CST2",0.272784777777778,2.72498877083333,0.987040955435904,0.328397342975124,0.559768198253053,-5.84225942260723
"MYD88",0.155378677248676,9.10471145833333,0.982366098991785,0.330671427946318,0.562366374058364,-5.84671607611603
"GHR",-0.19194433862434,6.2028275,-0.980310820405587,0.33167453358841,0.562796154278976,-5.84866899014527
"CD8B",-0.280580423280425,5.79226875,-0.977801967038604,0.332901756537519,0.563603425289253,-5.8510475612308
"CD19",-0.201399788359788,4.961655,-0.975177494387443,0.334188764090673,0.564508047450462,-5.85352947820093
"KLRB1",-0.241291058201059,4.55837854166667,-0.968636403350119,0.337410797929319,0.568669884150538,-5.85968735879736
"TGFB1",0.16915158730159,10.3976172916667,0.962194789833988,0.340603869776211,0.572255712422703,-5.86571262956822
"IL7R",-0.356042275132277,6.75716145833333,-0.961269016380343,0.341064404603931,0.572255712422703,-5.86657538800637
"CNTFR",0.303805079365076,6.3549875,0.959140673326347,0.342124726312931,0.572753448068522,-5.86855582917385
"SERPINB5",0.185672962962965,3.46471770833333,0.95416037866555,0.344614345195141,0.574293159696405,-5.87317352160471
"LCK",-0.265439841269843,5.799794375,-0.952659660083855,0.345366874622951,0.574293159696405,-5.87456043847592
"KAT2B",-0.127812063492065,10.5674533333333,-0.951710941277164,0.345843162407172,0.574293159696405,-5.87543612989703
"ARNT2",0.156922962962964,10.2742491666667,0.951185086668717,0.3461073442437,0.574293159696405,-5.87592114502087
"SFXN1",0.114907513227511,8.972775,0.94761849813161,0.347902641987846,0.575997751635507,-5.87920392654908
"IFITM1",0.292274285714281,9.92710333333333,0.945715633912722,0.348862969770337,0.57631547869549,-5.88095051224819
"PLA2G2A",-0.473183121693125,7.818206875,-0.941014764558331,0.351242810250667,0.578125879059638,-5.88525080535331
"KIR2DL3",-0.282422645502646,6.4415325,-0.940506935388109,0.35150053446826,0.578125879059638,-5.88571412464723
"LAMA1",0.188770687830686,6.52845541666667,0.934727239442402,0.354442433785466,0.581688895709189,-5.89097025607087
"VTCN1",-0.152635502645502,5.61501395833333,-0.930289935256144,0.356711889456081,0.584135190157338,-5.89498439469679
"IL6",-0.353491640211635,7.56805,-0.921690425809323,0.361136894627187,0.590092965077104,-5.90271133484411
"CD45RA",-0.24406513227513,4.02418479166667,-0.919628789985393,0.362202989733937,0.590548352827071,-5.90455348858505
"NLRP3",-0.188080634920637,6.7665775,-0.91325653593803,0.365510981514748,0.594649102247422,-5.91022216624809
"THBS1",-0.377122645502645,10.3571070833333,-0.909646145534532,0.367393820493921,0.596418539762858,-5.91341702700723
"COL4A5",-0.22748566137566,8.59133979166667,-0.907273900948579,0.368634343004183,0.597139864477619,-5.91550958654942
"ICOS",-0.207358994708994,3.49353770833333,-0.903891253647522,0.370407876220822,0.598719627512104,-5.91848428922149
"CMKLR1",-0.264237460317466,8.32503833333333,-0.899573120902313,0.372679807310325,0.600502337157516,-5.92226604965495
"CLEC4E",-0.240187513227512,4.96993166666667,-0.898753356200749,0.373112118820537,0.600502337157516,-5.92298201047985
"MICA",-0.146369788359786,6.53762270833333,-0.894249295636728,0.375493087436197,0.602673887342239,-5.9269044747286
"RAD50",-0.0669049206349221,8.993823125,-0.892831042294031,0.376244812197654,0.602673887342239,-5.92813564683881
"ALDOC",0.277123386243387,10.6334633333333,0.891390773709803,0.377009184507381,0.602673887342239,-5.92938399532551
"HLA-DRB1",-0.295656296296295,11.0223666666667,-0.890136525686486,0.377675636067803,0.602673887342239,-5.93046952253398
"IFIH1",0.173773650793652,8.96846625,0.886251461829997,0.379744729151835,0.604689059158974,-5.93382258237558
"FCGRT",-0.165997354497353,10.1895145833333,-0.883193511853892,0.381378361779176,0.606003752827081,-5.93645180493982
"NFKBIA",-0.13024814814815,11.74896875,-0.88075296994633,0.382685343724202,0.606794942480236,-5.93854386753809
"ZC3H12A",-0.197108677248678,5.59972208333333,-0.878312678565554,0.383995015959818,0.607587050569333,-5.94063011041926
"PARP12",-0.133251904761909,8.00625770833333,-0.873713326918674,0.386471100029878,0.609517724857716,-5.94454692563223
"NLRC5",0.15746105820106,7.61926708333333,0.872194908181187,0.387290748279972,0.609517724857716,-5.9458356391825
"EIF2B4",0.0863628042328051,7.41266145833333,0.871523966220428,0.387653273009507,0.609517724857716,-5.94640438969475
"GMIP",0.162976560846561,5.54808479166667,0.869373788021278,0.388816496961585,0.610067725358135,-5.94822421582481
"HLA-B",0.184215873015875,13.2286166666667,0.867678015023229,0.389735435049992,0.610232935882033,-5.94965637846889
"IFIT2",-0.252345608465607,9.14041083333333,-0.865682680871741,0.390818446299513,0.610495940152378,-5.95133806425499
"ITGAE",0.093716402116403,7.836955,0.864371034169495,0.391531396284392,0.610495940152378,-5.95244148755221
"CCR2",-0.204173915343918,5.89837979166667,-0.856203928903124,0.395988930283635,0.616165347951715,-5.95927556472604
"LAG3",0.203858888888889,5.167360625,0.851472871641338,0.398585487954498,0.618921565146736,-5.96320563434088
"LAMB3",-0.193248201058205,6.33466979166667,-0.849241180850627,0.399813971024634,0.619456014045716,-5.96505215596697
"CD74",-0.216500529100527,14.1418375,-0.847013837724579,0.401042397347778,0.619456014045716,-5.9668903907298
"RIPK2",-0.102439629629631,7.45333104166667,-0.846352664827213,0.401407497101624,0.619456014045716,-5.9674351573102
"WNT3A",-0.210442063492064,3.67210395833333,-0.841178891596111,0.404271548175712,0.620387892501761,-5.97168377335176
"RB1",-0.0940473015873007,9.69095125,-0.840567612782055,0.404610764742372,0.620387892501761,-5.97218407439394
